,Year_stats,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
49,1978,Gary Brokaw,SG,24,BUF,13,0,130,6.4,15.2,0.419,0,0,0,6.4,15.2,0.419,6.4,8.5,0.75,1.1,3.2,4.2,7.1,1.1,1.8,4.2,3.9,19.1,,98,106
50,1978,Fred Brown,SG,29,SEA,72,0,1965,11.8,24.3,0.488,0,0,0,11.8,24.3,0.488,4.1,4.6,0.898,1.4,3,4.4,5.6,2.6,0.6,3.8,3.4,27.8,,106,99
51,1978,John Brown,SF,26,ATL,75,0,1594,5.6,11.8,0.474,0,0,0,5.6,11.8,0.474,4.8,5.8,0.825,4,4.8,8.8,3.1,1.6,0.2,3.4,8.2,16,,106,102
52,1978,Joe Bryant,PF,23,PHI,81,0,1236,6.8,15.6,0.436,0,0,0,6.8,15.6,0.436,4,5.2,0.771,3.7,6.3,10,4.6,2,0.9,4.1,6.6,17.6,,98,100
53,1978,Quinn Buckner,PG,23,MIL,82,0,2072,6.7,14.3,0.468,0,0,0,6.7,14.3,0.468,2.8,4.3,0.645,1.7,3.6,5.3,9.7,4,0.4,4.9,6.1,16.2,,96,100
55,1978,Ticky Burden,SG,24,NYK,2,0,15,2.9,5.8,0.5,0,0,0,2.9,5.8,0.5,0,0,0,0,0,0,2.9,2.9,0,0,2.9,5.8,,121,105
56,1978,Tom Burleson,C,25,KCK,76,0,1525,6.6,15.3,0.434,0,0,0,6.6,15.3,0.434,5.7,7.2,0.794,4.9,9.1,14,3.8,1.8,2.4,3.6,7.5,19,,104,98
57,1978,Don Buse,PG,27,PHO,82,0,2547,4.9,10.6,0.458,0,0,0,4.9,10.6,0.458,1.9,2.3,0.824,1,3.2,4.2,6.6,3.1,0.2,2.1,2.4,11.6,,105,98
58,1978,Corky Calhoun,SF,27,POR,79,0,1370,5.9,12.3,0.479,0,0,0,5.9,12.3,0.479,2.2,2.6,0.868,2.5,4.8,7.2,2.9,1.4,0.5,2.2,4.7,14,,106,100
59,1978,Mack Calvin,PG,30,DEN,77,0,988,6.6,14.9,0.441,0,0,0,6.6,14.9,0.441,7.7,9.2,0.84,0.5,3.3,3.8,6.6,2.1,0.2,4.8,3.9,20.9,,102,104
60,1978,Austin Carr,SG,29,CLE,82,0,2186,8.8,20.1,0.438,0,0,0,8.8,20.1,0.438,3.9,4.8,0.813,1.6,2.4,4,4.8,1.4,0.4,3.1,3.6,21.5,,99,103
61,1978,Kenny Carr,PF,22,LAL,52,0,733,8.3,18.6,0.444,0,0,0,8.3,18.6,0.444,3.4,5.2,0.647,3.3,9.6,12.8,1.6,1.1,0.9,5.5,7.8,19.9,,84,100
62,1978,M.L. Carr,SF,27,DET,79,0,2556,6.8,14.9,0.455,0,0,0,6.8,14.9,0.455,3.5,4.7,0.738,3.5,6.2,9.7,3.2,2.6,0.5,3.7,4.2,17.1,,99,100
63,1978,Bob Carrington,SG,24,TOT,72,0,1653,6.7,15.6,0.43,0,0,0,6.7,15.6,0.43,3.4,4.5,0.76,1.8,2.7,4.6,3.1,1.7,0.6,3.1,5.4,16.8,,94,104
64,1978,Bob Carrington,SG,24,NJN,37,0,1032,6.6,16.4,0.401,0,0,0,6.6,16.4,0.401,3,4.1,0.742,1.8,2.9,4.7,2.3,1.8,0.5,2.8,5.5,16.2,,89,103
65,1978,Bob Carrington,SG,24,IND,35,0,621,6.9,14.1,0.487,0,0,0,6.9,14.1,0.487,4.1,5.3,0.784,2,2.4,4.4,4.4,1.6,0.8,3.7,5.2,17.9,,102,105
66,1978,Harvey Catchings,C,26,PHI,61,0,748,4.1,10.5,0.393,0,0,0,4.1,10.5,0.393,2,3.3,0.618,6.2,8.6,14.8,2,1.2,4,2.6,7.3,10.3,,96,97
67,1978,Don Chaney,SG,31,TOT,51,0,835,5.6,14.6,0.387,0,0,0,5.6,14.6,0.387,2.1,2.4,0.844,2.2,4.1,6.3,3.6,2.4,0.7,3.3,5.8,13.3,,86,101
68,1978,Don Chaney,SG,31,LAL,9,0,133,4.4,12.2,0.361,0,0,0,4.4,12.2,0.361,1.7,2,0.833,1.4,2.4,3.7,5.8,2.7,1,3.7,4.8,10.5,,82,102
69,1978,Don Chaney,SG,31,BOS,42,0,702,5.9,15,0.391,0,0,0,5.9,15,0.391,2.1,2.5,0.846,2.3,4.5,6.8,3.2,2.3,0.6,3.2,6,13.9,,87,100
70,1978,Ken Charles,SG,26,ATL,21,0,520,6.5,16.4,0.397,0,0,0,6.5,16.4,0.397,3.8,4.5,0.84,0.5,1.6,2.1,7.3,2.2,0.4,3.3,4.7,16.8,,95,103
71,1978,Phil Chenier,SG,27,WSB,36,0,937,9.5,21.4,0.443,0,0,0,9.5,21.4,0.443,5.2,6.5,0.79,0.7,4.1,4.8,3.5,1.7,0.4,3.2,2.6,24.1,,100,102
72,1978,Jim Chones,C,28,CLE,82,0,2906,8.4,17.8,0.472,0,0,0,8.4,17.8,0.472,2.9,4,0.72,3.5,10,13.5,2.1,0.8,0.9,2.9,3.8,19.6,,100,99
73,1978,Jim Cleamons,PG,28,NYK,79,0,2009,4.7,9.8,0.48,0,0,0,4.7,9.8,0.48,1.8,2.2,0.786,1.5,3.1,4.6,6.2,1.5,0.4,2.5,3.1,11.1,,104,105
74,1978,E.C. Coleman,PF,27,GSW,72,0,1801,5.3,11.2,0.475,0,0,0,5.3,11.2,0.475,1,1.4,0.727,2.9,6.5,9.5,2.5,1.7,0.6,2.4,6.4,11.7,,97,100
75,1978,Doug Collins,SG,26,PHI,79,0,2770,10.3,19.5,0.526,0,0,0,10.3,19.5,0.526,4.3,5.3,0.812,1.4,2.3,3.7,5.1,2,0.4,4,3.6,24.8,,108,103
76,1978,Norm Cook,SF,22,DEN,2,0,10,4.4,13.3,0.333,0,0,0,4.4,13.3,0.333,0,0,0,4.4,8.9,13.3,4.4,0,0,0,17.7,8.9,,101,103
77,1978,Dave Cowens*,C,29,BOS,77,0,3215,8.4,17.2,0.49,0,0,0,8.4,17.2,0.49,3.4,4,0.842,3.5,11.7,15.2,4.9,1.4,0.9,3.1,4.2,20.2,,108,97
78,1978,Wesley Cox,SF,23,GSW,43,0,453,6.9,17.3,0.399,0,0,0,6.9,17.3,0.399,5.8,10,0.58,4.2,10.1,14.3,1.2,2.1,1,3.6,8.2,19.6,,90,96
80,1978,Charlie Criss,PG,29,ATL,77,0,1935,7.7,18,0.425,0,0,0,7.7,18,0.425,5.7,7.1,0.797,0.6,2.3,2.9,7.1,2.6,0.1,3.6,3.4,21,,100,102
81,1978,Mark Crow,SF,23,NJN,15,0,154,9.8,22.5,0.438,0,0,0,9.8,22.5,0.438,3.9,5.6,0.7,3.9,3.7,7.6,2.2,1.4,0.3,3.4,6.7,23.6,,95,104
82,1978,Louie Dampier*,PG,33,SAS,82,0,2037,7.3,14.3,0.509,0,0,0,7.3,14.3,0.509,1.6,2.2,0.752,0.5,2.1,2.6,6.2,1.9,0.3,2.1,1.8,16.2,,108,105
83,1978,Bob Dandridge,SF,30,WSB,75,0,2777,9,19,0.471,0,0,0,9,19,0.471,5.3,6.7,0.788,2.2,4.9,7.1,4.6,1.6,0.7,3.9,4.2,23.2,,104,102
84,1978,Adrian Dantley*,SF,21,TOT,79,0,2933,8.9,17.3,0.512,0,0,0,8.9,17.3,0.512,8.3,10.4,0.796,4.1,5.4,9.5,3.9,1.8,0.4,3.5,3.6,26,,116,102
85,1978,Adrian Dantley*,SF,21,IND,23,0,948,9.4,18.9,0.499,0,0,0,9.4,18.9,0.499,9.7,12.3,0.787,4.4,5.7,10.1,3,2.2,0.8,3.1,3.6,28.5,,118,101
86,1978,Adrian Dantley*,SF,21,LAL,56,0,1985,8.6,16.5,0.52,0,0,0,8.6,16.5,0.52,7.6,9.5,0.801,3.9,5.3,9.2,4.3,1.6,0.2,3.7,3.6,24.8,,115,103
87,1978,Brad Davis,PG,22,LAL,33,0,334,4.1,9.8,0.417,0,0,0,4.1,9.8,0.417,3,3.9,0.759,0.5,4.2,4.7,11.2,2,0.3,4.7,5.3,11.1,,93,102
88,1978,Johnny Davis,SG,22,POR,82,0,2188,7.2,15.9,0.454,0,0,0,7.2,15.9,0.454,4,4.8,0.828,1.4,2.3,3.6,4.6,1.7,0.3,3.2,3.6,18.4,,101,101
89,1978,Walter Davis,SF,23,PHO,81,0,2590,13.1,24.8,0.526,0,0,0,13.1,24.8,0.526,6.4,7.8,0.83,2.6,5.4,8.1,4.5,1.9,0.3,4.7,4,32.6,,108,99
90,1978,Darryl Dawkins,C,21,PHI,70,0,1722,8.5,14.8,0.575,0,0,0,8.5,14.8,0.575,4,5.7,0.709,3,11.3,14.3,2.2,0.9,3.2,3.2,6.9,21.1,,112,97
91,1978,Derrek Dickey,PF,26,TOT,47,0,493,8.1,18.5,0.439,0,0,0,8.1,18.5,0.439,2.8,3.4,0.833,3.4,5.7,9.1,2,1.3,0.4,3.7,5.2,19.1,,92,102
92,1978,Derrek Dickey,PF,26,GSW,22,0,273,10,21.6,0.462,0,0,0,10,21.6,0.462,2.7,2.8,0.941,3.5,4.6,8.1,1.8,1.7,0.3,2.8,4.8,22.6,,99,101
93,1978,Derrek Dickey,PF,26,CHI,25,0,220,5.8,14.6,0.397,0,0,0,5.8,14.6,0.397,3,4.1,0.737,3.2,7.1,10.3,2.1,0.9,0.4,4.9,5.8,14.6,,82,104
94,1978,Coby Dietrick,PF,29,SAS,79,0,1876,5.9,12.8,0.46,0,0,0,5.9,12.8,0.46,2.1,2.7,0.781,1.7,6.7,8.4,5.1,1.9,1.3,3.4,5.4,13.8,,95,101
95,1978,Ernie DiGregorio,PG,27,TOT,52,0,606,6.6,15.6,0.421,0,0,0,6.6,15.6,0.421,2.1,2.5,0.848,0.5,3.2,3.7,10.2,1.3,0.1,6.9,3.3,15.2,,82,104
96,1978,Ernie DiGregorio,PG,27,LAL,25,0,332,5.6,13.6,0.41,0,0,0,5.6,13.6,0.41,2.2,2.7,0.8,0.7,2.5,3.1,9.7,0.8,0,6.3,3,13.4,,82,107
97,1978,Ernie DiGregorio,PG,27,BOS,27,0,274,7.8,18,0.431,0,0,0,7.8,18,0.431,2,2.1,0.923,0.3,4.1,4.5,10.9,2,0.2,7.8,3.6,17.5,,82,102
98,1978,Jacky Dorsey,SF,23,TOT,11,0,88,6.2,16,0.387,0,0,0,6.2,16,0.387,5.1,8.2,0.625,5.7,9.8,15.4,2.6,1,1.5,3.1,8.8,17.5,,96,98
99,1978,Jacky Dorsey,SF,23,DEN,7,0,37,3.6,14.4,0.25,0,0,0,3.6,14.4,0.25,3.6,6,0.6,6,17.9,23.9,2.4,2.4,2.4,3.6,10.8,10.8,,76,91
100,1978,Jacky Dorsey,SF,23,POR,4,0,51,8.1,17.2,0.474,0,0,0,8.1,17.2,0.474,6.3,9.9,0.636,5.4,3.6,9,2.7,0,0.9,2.7,7.2,22.6,,110,103
101,1978,Leon Douglas,C,23,DET,79,0,1993,7.2,14.9,0.481,0,0,0,7.2,14.9,0.481,4.9,7.7,0.641,4,9,13,2.5,1.3,1.1,4.4,6.6,19.3,,98,100
102,1978,John Drew,SF,23,ATL,70,0,2203,12.5,26.1,0.48,0,0,0,12.5,26.1,0.48,9.2,12.1,0.76,4.5,6.3,10.8,3,2.5,0.6,4.4,5.2,34.2,,107,99
103,1978,Charles Dudley,PG,27,GSW,78,0,1660,3.5,6.8,0.51,0,0,0,3.5,6.8,0.51,3.8,5.3,0.708,2.3,5.5,7.8,11.2,1.9,0.1,4.4,4.9,10.7,,105,101
104,1978,Mike Dunleavy,PG,23,TOT,15,0,119,7.9,19.7,0.4,0,0,0,7.9,19.7,0.4,5.1,7.1,0.722,0.4,3.5,3.9,11,3.5,0.4,4.7,4.7,20.9,,96,103
105,1978,Mike Dunleavy,PG,23,PHI,4,0,17,7.8,18.2,0.429,0,0,0,7.8,18.2,0.429,5.2,5.2,1,0,2.6,2.6,15.6,2.6,0,7.8,0,20.8,,95,102
106,1978,Mike Dunleavy,PG,23,HOU,11,0,102,7.9,20,0.395,0,0,0,7.9,20,0.395,5.1,7.4,0.688,0.5,3.7,4.2,10.2,3.7,0.5,4.2,5.6,20.9,,96,104
107,1978,T.R. Dunn,SG,22,POR,63,0,768,6,14.4,0.417,0,0,0,6,14.4,0.417,2.2,3.4,0.661,3.8,5,8.8,2.7,2.8,0.5,2.1,4.4,14.2,,98,97
108,1978,Jim Eakins,C,31,TOT,33,0,406,4.8,9.3,0.512,0,0,0,4.8,9.3,0.512,5.4,6.5,0.833,3.1,5,8.1,3.1,0.8,1.8,3.6,7.7,15,,109,104
109,1978,Jim Eakins,C,31,SAS,16,0,251,5.3,9.1,0.577,0,0,0,5.3,9.1,0.577,5.1,6,0.853,3,5.1,8.1,3,0.5,1.8,4.2,8.1,15.6,,109,104
110,1978,Jim Eakins,C,31,MIL,17,0,155,4,9.7,0.412,0,0,0,4,9.7,0.412,6,7.4,0.808,3.4,4.8,8.3,3.4,1.1,2,2.6,7.1,14,,110,104
111,1978,Al Eberhard,SF,25,DET,37,0,576,5.5,12.4,0.444,0,0,0,5.5,12.4,0.444,3.2,4.7,0.672,2.9,5,7.9,2,1,0.3,1.8,5,14.2,,105,104
113,1978,James Edwards,C,22,TOT,83,0,2405,9.2,20.3,0.453,0,0,0,9.2,20.3,0.453,5,7.8,0.646,3.7,7.8,11.4,1.6,1,1.4,3.1,6,23.4,,99,101
114,1978,James Edwards,C,22,LAL,25,0,723,9.1,19.8,0.459,0,0,0,9.1,19.8,0.459,5,7.8,0.64,2.8,8.5,11.3,1.8,1,1.8,3.6,5.6,23.2,,96,100
115,1978,James Edwards,C,22,IND,58,0,1682,9.2,20.5,0.45,0,0,0,9.2,20.5,0.45,5.1,7.8,0.649,4,7.4,11.5,1.5,1,1.3,3,6.1,23.5,,100,102
116,1978,Bo Ellis,PF,23,DEN,78,0,1213,4.9,11.7,0.416,0,0,0,4.9,11.7,0.416,2.6,3.8,0.692,4.2,6.9,11.1,2.7,1.8,1.7,3.6,7.6,12.3,,91,100
117,1978,Len Elmore,C,25,IND,69,0,1327,4.7,12.9,0.368,0,0,0,4.7,12.9,0.368,2.9,4.4,0.667,4.6,9.4,14,2.7,2.5,2.4,2.4,5.8,12.4,,93,97
118,1978,Alex English*,SF,24,MIL,82,0,1552,9.8,18,0.542,0,0,0,9.8,18,0.542,3,4.1,0.727,4.1,7.1,11.2,3.7,1.2,1.6,3.9,5.1,22.5,,106,102
119,1978,Julius Erving*,SF,27,PHI,74,0,2429,11.1,22.2,0.502,0,0,0,11.1,22.2,0.502,5.6,6.6,0.845,3.3,5.5,8.8,5.1,2.5,1.8,4.3,3.8,27.9,,109,99
120,1978,Al Fleming,SF,23,SEA,20,0,97,7.1,14.6,0.484,0,0,0,7.1,14.6,0.484,4.7,8,0.588,6.1,8,14.2,3.3,0,2.4,7.6,7.6,18.9,,87,99
121,1978,Mike Flynn,PG,24,IND,71,0,955,5.6,12.4,0.449,0,0,0,5.6,12.4,0.449,2.6,4.5,0.567,2.2,3.3,5.4,6.6,1.9,0.5,3.5,2.4,13.7,,95,104
122,1978,Chris Ford,SG,29,DET,82,0,2582,6.5,13.4,0.481,0,0,0,6.5,13.4,0.481,2,2.7,0.734,2,2.6,4.6,6.6,2.9,0.3,4,3.1,14.9,,98,102
123,1978,Don Ford,PF,25,LAL,79,0,1945,6.3,13.4,0.472,0,0,0,6.3,13.4,0.472,1.6,2.1,0.756,2.5,5.7,8.2,3.3,1.6,1.1,2,4.9,14.2,,102,102
124,1978,Bayard Forrest,C,23,PHO,64,0,887,5.4,11.6,0.466,0,0,0,5.4,11.6,0.466,2.4,5,0.476,4.1,8.1,12.1,6.3,1.1,1.7,4.1,5.1,13.2,,94,97
125,1978,Walt Frazier*,PG,32,CLE,51,0,1664,9.4,19.9,0.471,0,0,0,9.4,19.9,0.471,4.3,5,0.85,1.5,4.3,5.8,5.8,2.1,0.4,3.2,3.5,23,,105,101
126,1978,World B. Free,SG,24,PHI,76,0,2050,8.4,18.5,0.455,0,0,0,8.4,18.5,0.455,8.9,12.1,0.731,2,2.6,4.6,6.6,1.5,0.9,4.3,4.3,25.7,,107,104
127,1978,Terry Furlow,SG,23,CLE,53,0,827,10.8,24.8,0.433,0,0,0,10.8,24.8,0.433,4.9,5.6,0.889,2.6,3.4,6,4,1.2,0.8,4.3,3.8,26.5,,96,103
